amount,merchant_category,channel,device_type,ip_velocity,session_duration_s,failed_auth_count,is_international,hour_of_day,day_of_week,is_weekend,is_night,province_mismatch,amount_zscore,high_velocity_flag,short_session_flag,behavioral_risk_score,is_fraud
96.52,0,4,3,8,5,2,1,12,4,0,0,1,-0.0382,1,1,0.85,1
368.21,9,3,2,1,220,0,0,15,6,1,0,0,3.0168,0,0,0.0,1
5.59,4,3,0,2,278,0,0,18,6,1,0,0,-0.9634,0,0,0.0,0
23.97,0,1,2,2,247,0,0,8,4,0,0,0,-1.0498,0,0,0.0,0
111.86,13,0,0,3,166,0,0,13,0,0,0,0,-0.5169,0,0,0.0,0
12.55,11,4,2,3,114,1,0,16,6,1,0,0,-0.2097,0,0,0.2,0
35.52,1,3,1,4,164,0,0,11,6,1,0,0,0.4735,0,0,0.0,0
56.39,9,4,2,2,152,0,0,9,0,0,0,0,-0.3298,0,0,0.0,0
14.64,9,0,2,4,61,0,0,12,4,0,0,0,-0.8812,0,0,0.0,0
46.85,5,3,2,1,170,0,0,23,5,1,1,0,-0.2127,0,0,0.15,0
52.57,2,2,1,2,127,0,0,14,3,0,0,0,-0.2156,0,0,0.0,0
68.78,2,3,1,2,125,0,0,10,1,0,0,0,-0.1794,0,0,0.0,0
35.04,9,1,3,1,123,0,0,20,1,0,0,0,-0.4525,0,0,0.0,0
48.87,5,1,0,2,159,0,0,23,3,0,1,0,0.5101,0,0,0.15,0
76.87,13,4,1,1,244,0,0,17,1,0,0,1,-0.2648,0,0,0.2,0
49.01,5,3,0,4,237,0,0,9,6,1,0,0,-0.5776,0,0,0.0,0
40.77,4,1,0,2,110,0,0,22,5,1,1,0,-0.2858,0,0,0.15,0
38.33,1,3,2,2,109,0,0,11,6,1,0,1,-0.6207,0,0,0.2,0
33.57,11,1,0,1,205,0,0,20,3,0,0,0,1.437,0,0,0.0,0
102.38,9,3,2,2,226,0,0,8,2,0,0,1,-0.0316,0,0,0.2,0
28.05,5,1,1,2,219,0,0,16,3,0,0,0,-0.1356,0,0,0.0,0
49.22,11,2,1,3,228,0,0,14,1,0,0,0,-0.1026,0,0,0.0,0
31.64,1,2,0,1,180,0,0,16,4,0,0,0,-0.185,0,0,0.0,0
142.9,5,3,1,2,87,0,0,15,1,0,0,0,-0.4271,0,0,0.0,0
65.97,4,0,2,1,173,0,0,17,5,1,0,0,0.622,0,0,0.0,0
30.59,11,3,0,1,216,0,0,19,3,0,0,0,1.1113,0,0,0.0,0
213.84,11,3,0,1,169,0,0,17,2,0,0,0,1.4655,0,0,0.0,0
20.47,6,1,0,1,173,0,0,21,1,0,0,0,0.0051,0,0,0.0,0
10.4,5,2,0,2,104,0,0,15,4,0,0,1,-0.2891,0,0,0.2,0
23.3,11,2,0,2,221,0,0,11,1,0,0,0,1.0859,0,0,0.0,0
113.65,5,4,1,2,178,0,0,14,0,0,0,1,0.1057,0,0,0.2,0
115.95,6,3,2,2,71,0,0,10,3,0,0,0,-0.1329,0,0,0.0,0
75.61,11,3,1,1,315,0,0,18,3,0,0,0,-0.2443,0,0,0.0,0
99.28,9,3,0,2,119,0,0,18,4,0,0,0,0.1913,0,0,0.0,0
26.73,4,3,2,3,114,0,0,6,0,0,0,0,-0.7063,0,0,0.0,0
35.21,6,3,0,1,247,0,0,9,1,0,0,0,-0.1456,0,0,0.0,0
10.02,9,1,3,1,104,0,0,15,5,1,0,0,-0.321,0,0,0.0,0
13.77,5,1,2,3,330,0,0,20,3,0,0,0,-0.441,0,0,0.0,0
114.76,5,1,0,1,140,0,0,13,6,1,0,0,-0.2156,0,0,0.0,0
44.81,5,4,0,2,230,0,0,10,3,0,0,0,-0.3438,0,0,0.0,0
97.77,2,4,2,2,130,0,0,18,2,0,0,0,-0.2721,0,0,0.0,0
20.46,5,4,3,3,256,0,0,13,6,1,0,0,-0.3048,0,0,0.0,0
33.94,5,1,2,3,149,0,0,5,2,0,1,0,-0.1618,0,0,0.15,0
59.02,11,0,0,1,117,0,0,19,0,0,0,0,0.3493,0,0,0.0,0
10.42,11,0,0,2,232,0,0,14,5,1,0,1,-1.0231,0,0,0.2,0
16.17,7,3,3,3,239,0,0,14,3,0,0,0,-0.4027,0,0,0.0,0
115.14,11,3,1,3,88,1,0,11,1,0,0,0,-0.4749,0,0,0.2,0
16.58,5,1,2,2,116,0,0,13,2,0,0,0,-0.5209,0,0,0.0,0
48.22,11,1,0,1,193,0,0,16,1,0,0,0,-0.2231,0,0,0.0,0
65.59,9,3,2,1,206,0,0,14,4,0,0,0,-0.2524,0,0,0.0,0
87.18,12,4,2,1,204,0,0,8,4,0,0,0,-0.3115,0,0,0.0,0
26.16,10,4,2,5,259,0,0,12,4,0,0,0,-0.3015,0,0,0.0,0
73.49,6,1,2,3,89,0,0,13,0,0,0,0,-0.3026,0,0,0.0,0
30.43,11,3,0,1,204,0,0,16,0,0,0,0,-1.4904,0,0,0.0,0
11.58,6,1,0,3,249,0,0,17,1,0,0,0,-0.28,0,0,0.0,0
132.53,4,1,3,2,199,0,0,12,0,0,0,0,-0.2349,0,0,0.0,0
38.19,5,1,0,3,222,0,0,16,6,1,0,0,-0.2376,0,0,0.0,0
29.15,5,4,2,2,176,0,0,17,6,1,0,0,-0.6078,0,0,0.0,0
58.59,13,2,1,2,225,0,0,14,4,0,0,0,0.7128,0,0,0.0,0
218.86,9,4,2,4,179,0,0,12,2,0,0,0,-0.7878,0,0,0.0,0
276.14,14,4,2,1,298,0,0,15,0,0,0,0,2.2265,0,0,0.0,0
48.1,9,3,0,1,130,0,0,10,5,1,0,0,0.0075,0,0,0.0,0
286.33,4,2,0,2,178,0,0,17,5,1,0,0,3.0678,0,0,0.0,0
42.98,5,0,2,3,102,0,0,12,4,0,0,0,0.1207,0,0,0.0,0
34.43,9,1,1,1,206,0,0,11,4,0,0,0,-0.4377,0,0,0.0,0
39.01,5,4,1,2,228,0,0,12,5,1,0,0,0.0163,0,0,0.0,0
34.12,9,1,1,2,243,0,0,18,1,0,0,0,-0.4534,0,0,0.0,0
77.1,14,1,0,1,278,0,0,10,5,1,0,0,-0.2211,0,0,0.0,0
220.31,5,1,0,1,11,0,0,13,3,0,0,0,1.3185,0,1,0.1,0
42.56,6,0,3,2,148,0,0,14,3,0,0,0,-0.5658,0,0,0.0,0
12.01,1,1,2,2,260,0,0,13,1,0,0,0,0.3094,0,0,0.0,0
58.82,5,4,1,2,161,0,0,6,3,0,0,1,-0.175,0,0,0.2,0
99.2,5,4,2,2,203,0,0,12,6,1,0,0,0.7263,0,0,0.0,0
5.98,2,1,0,2,267,0,0,17,1,0,0,0,-1.1077,0,0,0.0,0
19.72,5,2,1,2,137,0,0,13,6,1,0,0,-0.1211,0,0,0.0,0
77.51,5,4,2,3,173,0,0,13,0,0,0,0,-0.4149,0,0,0.0,0
45.93,4,4,0,2,232,0,0,17,1,0,0,0,-0.3956,0,0,0.0,0
94.14,10,3,2,2,333,0,0,8,5,1,0,0,0.0853,0,0,0.0,0
16.99,13,3,2,2,218,0,0,12,1,0,0,0,-0.8118,0,0,0.0,0
40.5,9,4,2,1,268,0,0,9,6,1,0,0,-0.2357,0,0,0.0,0
106.89,4,1,0,2,270,0,0,15,0,0,0,0,-0.2369,0,0,0.0,0
10.78,9,4,2,2,177,0,0,17,2,0,0,0,-0.7567,0,0,0.0,0
33.28,5,3,0,2,173,0,0,17,6,1,0,0,-0.9341,0,0,0.0,0
1.69,10,4,3,23,3,3,0,2,6,1,1,1,-1.9808,1,1,0.9,1
89.64,4,4,2,1,218,0,0,20,5,1,0,0,-0.0705,0,0,0.0,0
40.66,14,1,2,1,96,0,0,14,3,0,0,1,1.6005,0,0,0.2,0
26.78,13,1,0,3,143,0,0,12,1,0,0,1,-0.2289,0,0,0.2,0
526.57,9,4,2,2,105,0,0,10,4,0,0,0,1.2502,0,0,0.0,0
129.46,14,4,0,1,236,0,0,16,0,0,0,1,-0.1806,0,0,0.2,0
901.86,0,4,3,2,17,2,1,22,0,0,1,1,4.356,0,0,0.65,1
2.78,11,3,2,1,240,0,0,10,5,1,0,0,-0.4915,0,0,0.0,0
21.09,5,4,1,1,222,0,0,12,4,0,0,0,0.0619,0,0,0.0,0
48.65,5,2,0,2,45,0,0,14,3,0,0,1,0.1309,0,0,0.2,0
19.32,10,4,2,3,147,0,0,17,6,1,0,0,-0.2926,0,0,0.0,0
460.52,5,0,3,1,109,0,0,14,0,0,0,0,2.3227,0,0,0.0,0
26.89,9,3,0,1,170,1,0,11,3,0,0,1,-0.2665,0,0,0.4,0
6.07,5,4,1,2,202,0,0,10,6,1,0,1,-1.2908,0,0,0.2,0
92.6,14,4,0,1,80,0,0,10,0,0,0,1,-0.402,0,0,0.2,0
175.49,6,3,0,2,165,0,0,13,0,0,0,0,-0.2207,0,0,0.0,0
393.17,4,3,1,1,134,0,0,15,6,1,0,0,1.65,0,0,0.0,0
90.96,9,1,3,1,116,0,0,13,6,1,0,0,-0.4792,0,0,0.0,0
25.93,4,1,1,3,212,0,0,21,3,0,0,0,-0.2577,0,0,0.0,0
8.88,5,1,0,1,194,0,0,15,1,0,0,0,-0.203,0,0,0.0,0
76.97,9,4,3,4,211,0,0,13,6,1,0,1,1.3645,0,0,0.2,0
50.11,11,1,2,2,167,0,0,12,0,0,0,0,-0.2453,0,0,0.0,0
65.57,5,1,0,2,221,0,0,12,1,0,0,0,0.1625,0,0,0.0,0
183.21,5,0,0,1,201,0,0,9,3,0,0,0,-0.0878,0,0,0.0,0
28.5,12,1,1,4,185,0,0,16,5,1,0,1,1.0147,0,0,0.2,0
42.97,11,4,2,1,223,1,0,14,1,0,0,0,0.087,0,0,0.2,0
80.06,13,1,2,1,189,0,0,19,2,0,0,0,-0.4859,0,0,0.0,0
50.97,13,2,0,1,261,0,0,2,5,1,1,0,-0.2261,0,0,0.15,0
64.67,10,3,0,2,21,0,0,8,3,0,0,0,-0.3294,0,0,0.0,0
3.09,12,1,0,2,267,0,0,13,0,0,0,0,-1.1393,0,0,0.0,0
74.95,11,4,2,1,90,0,0,11,2,0,0,0,-0.1843,0,0,0.0,0
185.21,5,3,0,1,177,0,0,9,5,1,0,0,3.3884,0,0,0.0,0
332.84,12,4,2,1,106,0,0,10,1,0,0,0,-0.1899,0,0,0.0,0
953.97,5,4,1,1,145,0,0,12,0,0,0,0,2.6446,0,0,0.0,0
15.76,4,4,2,1,154,0,0,12,0,0,0,0,-0.3789,0,0,0.0,0
2793.48,10,4,3,2,5,1,0,22,6,1,1,1,5.7363,0,1,0.65,1
73.06,2,1,2,3,253,0,0,14,4,0,0,1,-0.2414,0,0,0.2,0
202.33,5,1,3,2,220,0,0,11,6,1,0,1,-0.0284,0,0,0.2,0
50.31,5,1,0,4,139,0,0,14,4,0,0,0,-0.6613,0,0,0.0,0
45.97,5,0,0,1,205,0,0,11,2,0,0,1,1.0161,0,0,0.2,0
25.23,9,3,0,1,172,0,0,14,6,1,0,0,-0.5673,0,0,0.0,0
83.52,11,3,0,2,197,0,0,14,1,0,0,1,-0.2782,0,0,0.2,0
90.25,11,1,0,1,289,0,0,9,1,0,0,0,-0.3454,0,0,0.0,0
18.27,14,1,0,3,125,0,0,11,2,0,0,1,-0.1982,0,0,0.2,0
63.4,6,1,0,2,277,0,0,19,2,0,0,0,-0.312,0,0,0.0,0
90.7,3,4,2,1,256,0,0,22,6,1,1,0,-0.6337,0,0,0.15,0
13.19,0,0,0,1,163,0,0,14,1,0,0,0,-0.563,0,0,0.0,0
37.56,2,2,1,1,265,0,0,20,6,1,0,0,1.4261,0,0,0.0,0
136.59,2,2,2,1,90,0,0,12,4,0,0,0,0.2901,0,0,0.0,0
55.5,12,4,0,1,216,0,0,21,1,0,0,0,0.5387,0,0,0.0,0
50.28,1,1,1,3,179,0,0,9,0,0,0,0,-0.3581,0,0,0.0,0
91.21,9,1,2,1,242,0,0,13,5,1,0,0,1.2604,0,0,0.0,0
187.9,2,3,2,2,42,0,0,14,0,0,0,0,-1.0324,0,0,0.0,0
38.76,14,4,0,1,121,0,0,18,5,1,0,0,0.4519,0,0,0.0,0
69.39,0,2,2,1,172,0,0,8,3,0,0,0,2.1551,0,0,0.0,0
17.08,9,3,2,2,133,0,0,14,1,0,0,0,-0.1474,0,0,0.0,0
112.19,0,4,2,1,148,0,0,18,1,0,0,0,-0.5024,0,0,0.0,0
84.05,11,0,0,1,121,0,0,20,6,1,0,0,-0.7519,0,0,0.0,0
386.51,1,1,2,2,195,0,0,14,1,0,0,0,-0.3949,0,0,0.0,0
105.33,5,1,1,4,144,0,0,21,6,1,0,1,-0.1336,0,0,0.2,0
34.43,9,1,0,1,233,0,0,9,5,1,0,0,-0.2567,0,0,0.0,0
158.33,5,4,2,2,187,0,0,17,0,0,0,0,-0.2191,0,0,0.0,0
40.27,11,3,0,1,315,0,0,17,6,1,0,0,-0.0831,0,0,0.0,0
55.16,11,3,2,2,85,0,0,23,4,0,1,0,-0.19,0,0,0.15,0
5.65,5,4,2,2,199,0,0,8,6,1,0,0,-0.367,0,0,0.0,0
9.44,5,2,1,1,63,0,0,14,3,0,0,0,-0.1754,0,0,0.0,0
25.7,5,3,0,2,128,0,0,12,5,1,0,0,0.7452,0,0,0.0,0
47.22,10,3,2,2,195,0,0,15,6,1,0,0,1.3273,0,0,0.0,0
154.2,9,3,0,1,187,0,0,12,6,1,0,0,-0.2465,0,0,0.0,0
48.41,9,3,2,2,71,0,0,13,3,0,0,1,-0.636,0,0,0.2,0
59.3,5,1,3,1,160,0,0,17,2,0,0,0,-0.0867,0,0,0.0,0
22.52,10,1,0,1,269,1,0,6,4,0,0,0,0.2557,0,0,0.2,0
90.72,5,4,2,1,149,0,0,22,2,0,1,0,0.1794,0,0,0.15,0
41.71,11,3,0,2,164,0,0,14,3,0,0,0,-0.2581,0,0,0.0,0
24.1,5,2,2,3,225,0,0,9,3,0,0,0,0.1315,0,0,0.0,0
8.67,2,1,0,1,195,0,0,17,6,1,0,0,0.3489,0,0,0.0,0
92.73,4,0,2,1,125,0,0,10,5,1,0,0,-0.0253,0,0,0.0,0
41.43,4,3,2,3,205,0,0,15,6,1,0,0,-0.3556,0,0,0.0,0
10.47,11,0,0,3,115,0,0,18,2,0,0,0,-0.4839,0,0,0.0,0
100.36,5,1,2,1,196,0,0,16,6,1,0,0,0.8847,0,0,0.0,0
64.49,0,1,2,2,213,1,0,15,4,0,0,0,0.4849,0,0,0.2,0
16.01,9,4,2,3,189,0,0,8,0,0,0,0,-0.1767,0,0,0.0,0
31.23,4,3,1,4,185,0,0,14,3,0,0,0,-0.1723,0,0,0.0,0
1984.88,1,1,0,2,35,0,0,12,4,0,0,0,4.5827,0,0,0.0,1
353.52,13,3,1,2,135,0,0,19,3,0,0,0,1.8608,0,0,0.0,0
5.81,13,0,0,2,284,0,0,12,6,1,0,0,-0.1934,0,0,0.0,0
35.65,1,1,1,2,197,0,0,20,5,1,0,0,0.3822,0,0,0.0,0
2.27,8,4,3,19,15,4,1,0,1,0,1,1,-0.2678,1,0,0.9,1
26.71,3,1,2,3,133,0,0,21,3,0,0,0,-0.2179,0,0,0.0,0
27.41,9,4,1,5,210,0,0,15,5,1,0,0,-0.5634,0,0,0.0,0
22.06,7,3,2,1,183,0,0,9,5,1,0,0,-0.6203,0,0,0.0,0
10.14,11,1,1,1,173,1,0,17,3,0,0,0,-0.567,0,0,0.2,0
22.18,9,1,0,2,121,0,0,14,5,1,0,0,-0.552,0,0,0.0,0
57.25,11,4,0,2,270,0,0,7,4,0,0,0,-0.1908,0,0,0.0,0
19.95,2,3,0,3,254,0,0,7,0,0,0,0,2.2204,0,0,0.0,0
22.75,5,1,1,2,194,0,0,16,5,1,0,0,-0.1696,0,0,0.0,0
29.07,9,4,0,4,280,0,0,14,4,0,0,1,-0.4217,0,0,0.2,0
90.03,10,4,0,2,104,0,0,19,5,1,0,0,-0.339,0,0,0.0,0
145.18,14,4,0,1,127,0,0,15,1,0,0,0,0.855,0,0,0.0,0
62.26,9,2,1,1,140,0,0,17,5,1,0,0,1.7129,0,0,0.0,0
173.16,9,1,2,1,195,0,0,3,6,1,1,0,-0.3147,0,0,0.15,0
87.9,11,1,2,2,208,0,0,9,4,0,0,0,0.1278,0,0,0.0,0
41.06,5,1,2,1,133,0,0,18,4,0,0,0,-0.4511,0,0,0.0,0
292.16,13,4,0,2,149,0,0,10,5,1,0,0,0.2567,0,0,0.0,0
6.6,4,0,1,1,218,0,0,5,6,1,1,0,0.1519,0,0,0.15,0
95.6,5,1,0,2,186,0,0,16,6,1,0,0,-0.474,0,0,0.0,0
56.04,11,1,2,3,167,0,0,8,1,0,0,0,-0.3031,0,0,0.0,0
175.22,14,4,0,1,111,0,0,11,5,1,0,0,-0.3145,0,0,0.0,0
78.08,11,3,2,3,134,0,0,15,1,0,0,0,-0.2735,0,0,0.0,0
52.63,12,3,0,2,139,0,0,8,0,0,0,0,-0.2951,0,0,0.0,0
110.69,11,3,2,4,276,0,0,13,3,0,0,0,-0.1898,0,0,0.0,0
23.94,4,1,0,2,146,0,0,10,5,1,0,0,-0.2804,0,0,0.0,0
46.96,4,3,0,3,77,0,0,12,3,0,0,0,-0.2795,0,0,0.0,0
18.31,10,4,0,1,170,0,0,18,6,1,0,0,0.2981,0,0,0.0,0
201.43,9,1,1,2,74,0,0,17,1,0,0,0,-0.2226,0,0,0.0,0
91.03,5,2,2,1,114,0,0,20,3,0,0,0,-0.3075,0,0,0.0,0
60.08,11,3,2,2,144,0,0,9,1,0,0,0,-0.3419,0,0,0.0,0
499.12,5,1,1,1,326,0,0,18,0,0,0,0,0.326,0,0,0.0,0
210.25,4,4,0,2,131,0,0,19,2,0,0,0,-0.783,0,0,0.0,0
13.83,12,1,2,1,188,0,0,14,5,1,0,0,-0.691,0,0,0.0,0
60.9,12,4,0,1,185,1,0,13,5,1,0,0,-0.3407,0,0,0.2,0
93.93,5,3,2,3,98,0,0,12,5,1,0,0,0.0672,0,0,0.0,0
14.34,9,4,2,1,100,0,0,7,3,0,0,0,-0.2991,0,0,0.0,0
17.81,11,0,3,2,193,0,0,9,5,1,0,0,0.161,0,0,0.0,0
12.96,13,3,2,3,40,0,0,15,3,0,0,0,-0.571,0,0,0.0,0
13.36,11,0,3,1,144,0,0,10,6,1,0,1,-0.2365,0,0,0.2,0
31.44,9,1,1,1,93,0,0,4,4,0,1,0,-0.762,0,0,0.15,0
8.61,4,3,0,2,203,0,0,9,6,1,0,0,-0.9029,0,0,0.0,0
20.21,1,1,0,1,108,0,0,20,1,0,0,1,-0.1534,0,0,0.2,0
28.34,2,3,2,1,282,0,0,6,3,0,0,0,0.2136,0,0,0.0,0
194.87,6,1,1,2,113,0,0,10,4,0,0,0,-0.6045,0,0,0.0,0
25.33,13,0,3,3,179,0,0,19,1,0,0,0,-0.1297,0,0,0.0,0
38.01,11,3,1,1,173,0,0,6,2,0,0,0,-0.2584,0,0,0.0,0
24.99,4,3,2,2,181,0,0,10,3,0,0,1,-0.6519,0,0,0.2,0
24.57,11,1,3,1,207,0,0,15,6,1,0,0,-0.229,0,0,0.0,0
24.5,9,0,2,2,182,0,0,13,3,0,0,0,-0.0211,0,0,0.0,0
19.01,5,2,2,2,104,0,0,14,2,0,0,1,-0.1703,0,0,0.2,0
112.56,4,4,0,1,126,0,0,17,4,0,0,0,-0.3241,0,0,0.0,0
599.58,5,1,3,2,154,0,0,13,0,0,0,0,2.1507,0,0,0.0,0
157.74,11,0,2,4,255,0,0,16,5,1,0,1,-0.3767,0,0,0.2,0
38.53,5,4,0,2,229,0,0,18,4,0,0,0,-0.1471,0,0,0.0,0
37.15,5,1,2,2,210,0,0,12,2,0,0,0,0.3269,0,0,0.0,0
12.92,9,3,0,1,61,0,0,11,1,0,0,0,-0.5498,0,0,0.0,0
173.36,2,1,1,2,196,0,0,14,0,0,0,0,0.1872,0,0,0.0,0
27.52,0,2,1,1,79,0,0,18,4,0,0,0,-0.2073,0,0,0.0,0
153.59,4,1,0,2,214,0,0,13,4,0,0,1,0.0726,0,0,0.2,0
47.34,5,0,0,1,106,0,0,5,1,0,1,0,-0.3636,0,0,0.15,0
20.8,9,1,2,2,208,0,0,13,4,0,0,0,-0.8905,0,0,0.0,0
55.16,13,4,2,1,136,0,0,10,1,0,0,0,0.4664,0,0,0.0,0
91.42,10,1,2,2,231,0,0,14,3,0,0,0,0.0949,0,0,0.0,0
133.32,3,1,2,3,236,0,0,16,2,0,0,0,0.6013,0,0,0.0,0
86.07,13,1,2,3,153,0,0,17,0,0,0,0,1.0393,0,0,0.0,0
72.69,6,1,2,2,205,0,0,9,1,0,0,0,-0.1582,0,0,0.0,0
47.82,9,4,1,1,214,0,0,20,2,0,0,1,0.4253,0,0,0.2,0
269.26,11,2,0,2,185,0,0,6,5,1,0,0,1.3658,0,0,0.0,0
78.6,12,0,2,3,210,0,0,19,3,0,0,0,-0.4198,0,0,0.0,0
69.16,1,4,2,1,315,0,0,6,5,1,0,0,1.3502,0,0,0.0,0
1341.03,9,1,0,1,59,0,0,20,2,0,0,0,1.8943,0,0,0.0,1
70.46,5,4,0,1,228,0,0,12,6,1,0,0,0.6696,0,0,0.0,0
137.68,5,1,2,6,66,0,0,10,1,0,0,0,-0.5073,1,0,0.25,0
65.07,7,4,0,2,45,0,0,14,0,0,0,0,-0.678,0,0,0.0,0
23.21,14,1,0,1,204,0,0,15,2,0,0,0,-0.1815,0,0,0.0,0
62.7,14,3,2,2,159,0,0,10,5,1,0,0,-0.0325,0,0,0.0,0
16.43,11,0,1,2,115,0,0,15,2,0,0,0,-0.1035,0,0,0.0,0
1091.01,1,4,3,6,5,2,0,2,6,1,1,1,5.5667,1,1,0.9,1
53.43,5,0,0,3,122,0,0,11,6,1,0,0,-0.1834,0,0,0.0,0
108.95,5,1,0,2,107,0,0,16,1,0,0,0,0.6323,0,0,0.0,0
493.5,8,1,2,1,195,0,0,14,2,0,0,1,-0.2191,0,0,0.2,0
26.69,1,4,0,1,241,0,0,9,6,1,0,1,-0.3081,0,0,0.2,0
105.53,7,2,0,1,179,0,0,3,4,0,1,0,-0.0853,0,0,0.15,0
76.3,4,1,1,1,173,0,0,13,1,0,0,0,-0.3645,0,0,0.0,0
17.68,6,0,0,1,268,0,0,13,5,1,0,1,-0.1959,0,0,0.2,0
13.58,9,3,0,2,172,0,0,19,3,0,0,0,-0.3921,0,0,0.0,0
76.59,4,1,2,2,168,0,0,6,0,0,0,1,1.2731,0,0,0.2,0
96.49,5,4,2,3,121,0,0,18,3,0,0,0,-0.5193,0,0,0.0,0
16.23,5,1,0,1,319,0,0,15,2,0,0,0,-0.7173,0,0,0.0,0
49.11,5,1,0,5,264,0,0,16,5,1,0,0,-0.7947,0,0,0.0,0
7.7,10,0,0,2,201,0,0,13,5,1,0,0,0.7333,0,0,0.0,0
61.23,11,1,0,4,148,0,0,19,6,1,0,0,-0.2058,0,0,0.0,0
46.57,11,4,0,2,288,0,0,14,0,0,0,0,-0.1984,0,0,0.0,0
12.24,0,2,1,2,137,0,0,13,2,0,0,1,-0.7654,0,0,0.2,0
13.03,2,3,2,2,245,0,0,10,4,0,0,0,-0.274,0,0,0.0,0
20.25,5,1,0,3,149,0,0,16,2,0,0,0,-1.0522,0,0,0.0,0
1058.23,0,2,3,2,9,2,1,23,1,0,1,1,4.2287,0,1,0.75,1
40.74,11,4,2,3,226,0,0,14,2,0,0,0,-1.1409,0,0,0.0,0
52.44,9,4,1,2,100,0,0,15,2,0,0,0,-0.2286,0,0,0.0,0
33.02,12,0,2,1,178,1,0,7,3,0,0,0,-0.2277,0,0,0.2,0
93.82,14,1,0,4,151,0,0,16,1,0,0,0,-0.242,0,0,0.0,0
9.09,9,4,1,1,175,0,0,21,1,0,0,0,-0.3954,0,0,0.0,0
50.85,2,2,0,3,207,0,0,10,3,0,0,0,1.009,0,0,0.0,0
90.78,11,1,2,1,135,0,0,13,2,0,0,0,-0.1052,0,0,0.0,0
91.97,11,0,0,1,158,0,0,11,2,0,0,0,0.2161,0,0,0.0,0
14.38,2,4,3,3,183,0,0,20,2,0,0,0,-0.9014,0,0,0.0,0
220.69,11,3,2,1,173,0,0,12,3,0,0,0,0.4566,0,0,0.0,0
19.31,10,4,2,1,219,0,0,13,1,0,0,0,1.3246,0,0,0.0,0
10.36,2,1,1,2,267,0,0,4,2,0,1,0,-1.2188,0,0,0.15,0
92.93,9,0,3,1,196,0,0,12,4,0,0,0,-0.332,0,0,0.0,0
19.84,5,0,2,3,217,0,0,17,1,0,0,1,-0.6101,0,0,0.2,0
122.14,4,4,2,3,261,0,0,11,2,0,0,0,-1.2494,0,0,0.0,0
76.26,11,4,0,2,296,0,0,6,3,0,0,0,-0.3397,0,0,0.0,0
26.94,9,4,2,2,159,0,0,16,5,1,0,0,-0.1739,0,0,0.0,0
116.9,11,4,1,2,86,0,0,13,4,0,0,0,3.982,0,0,0.0,0
2.98,4,3,1,1,261,0,0,8,0,0,0,0,-1.1426,0,0,0.0,0
140.78,5,0,2,1,171,0,0,13,1,0,0,0,1.4096,0,0,0.0,0
232.17,11,1,2,3,95,0,0,16,2,0,0,1,-0.768,0,0,0.2,0
64.89,14,3,0,2,182,0,0,10,4,0,0,1,-0.2816,0,0,0.2,0
44.52,11,1,2,1,183,0,0,18,0,0,0,0,2.271,0,0,0.0,0
61.01,11,3,3,2,71,0,0,12,4,0,0,0,-0.2803,0,0,0.0,0
20.43,9,3,0,1,294,0,0,17,0,0,0,0,-0.1689,0,0,0.0,0
40.24,11,4,0,2,196,0,0,12,6,1,0,1,-0.0802,0,0,0.2,0
25.21,5,1,3,2,182,0,0,12,1,0,0,0,-0.8235,0,0,0.0,0
10.93,5,1,0,3,188,0,0,13,5,1,0,0,-0.1893,0,0,0.0,0
138.44,13,3,3,1,183,0,0,13,4,0,0,0,-0.0845,0,0,0.0,0
18.12,6,4,1,1,175,0,0,11,1,0,0,0,-0.611,0,0,0.0,0
132.19,5,1,0,1,229,0,0,20,0,0,0,0,-0.2186,0,0,0.0,0
136.87,9,0,1,1,135,0,0,8,2,0,0,0,-0.0309,0,0,0.0,0
33.33,0,1,1,2,170,0,0,19,0,0,0,0,-0.4807,0,0,0.0,0
23.58,13,1,3,2,10,0,0,14,0,0,0,1,0.9011,0,1,0.3,0
60.93,11,3,2,1,131,0,0,8,1,0,0,0,-1.4899,0,0,0.0,0
18.75,10,2,0,1,140,0,0,12,4,0,0,0,0.0204,0,0,0.0,0
11.51,5,1,2,4,234,0,0,9,6,1,0,1,0.4848,0,0,0.2,0
53.5,5,4,2,1,185,0,0,6,5,1,0,1,1.7999,0,0,0.2,0
16.43,10,3,0,2,110,0,0,17,3,0,0,0,0.818,0,0,0.0,1
40.4,5,1,0,1,68,0,0,15,1,0,0,0,-0.3818,0,0,0.0,0
59.19,0,0,2,1,171,0,0,18,2,0,0,0,-0.3797,0,0,0.0,0
34.7,11,1,1,2,227,0,0,15,6,1,0,0,-0.1652,0,0,0.0,0
49.03,9,4,2,2,262,0,0,12,5,1,0,0,0.35,0,0,0.0,0
31.43,5,4,1,2,164,0,0,16,3,0,0,0,-0.2299,0,0,0.0,0
77.12,5,4,0,3,119,0,0,15,4,0,0,0,-0.1163,0,0,0.0,0
476.4,9,4,1,3,263,0,0,11,4,0,0,0,0.0695,0,0,0.0,0
44.7,9,2,0,2,199,0,0,11,5,1,0,0,-0.4609,0,0,0.0,0
193.97,11,2,1,1,120,0,0,14,0,0,0,1,-0.4242,0,0,0.2,0
36.56,0,3,0,3,110,0,0,9,6,1,0,0,-0.2393,0,0,0.0,0
22.45,1,2,2,1,225,0,0,15,5,1,0,1,-0.196,0,0,0.2,0
40.84,5,1,1,4,119,0,0,12,5,1,0,0,-0.4166,0,0,0.0,0
