customer_id,province,account_age_days,avg_monthly_spend,avg_txn_amount,typical_peak_hour,preferred_channel,preferred_device,risk_score_initial
CUST_001462,ON,1067,2948.24,134.01,22.1,phone,desktop_browser,0.3981
CUST_001463,ON,1033,743.62,39.14,6.9,web,desktop_browser,0.1056
CUST_001464,ON,891,6207.83,182.58,8.0,mobile_app,ios,0.2251
CUST_001465,ON,383,1531.29,85.07,14.0,pos_terminal,android,0.1392
CUST_001466,QC,1223,495.65,21.55,12.4,mobile_app,unknown,0.2332
CUST_001467,AB,483,1511.58,79.56,19.6,mobile_app,android,0.3365
CUST_001468,BC,1473,1402.29,116.86,20.4,phone,android,0.1551
CUST_001469,AB,182,758.25,39.91,9.6,phone,ios,0.0172
CUST_001470,ON,109,1181.93,31.94,12.2,mobile_app,ios,0.1611
CUST_001471,BC,838,1063.59,34.31,16.8,pos_terminal,android,0.1243
CUST_001472,QC,1107,925.01,71.15,11.5,mobile_app,ios,0.1779
CUST_001473,NS,1491,497.62,14.64,1.9,mobile_app,ios,0.1865
CUST_001474,ON,72,10308.27,792.94,15.5,mobile_app,desktop_browser,0.0517
CUST_001475,AB,1437,1381.66,44.57,15.6,pos_terminal,desktop_browser,0.3453
CUST_001476,AB,1470,633.55,39.6,15.6,phone,android,0.1993
CUST_001477,QC,1001,582.32,22.4,18.2,mobile_app,desktop_browser,0.2566
CUST_001478,NB,1019,3878.59,387.86,15.5,web,android,0.0656
CUST_001479,BC,1405,548.85,54.89,11.7,mobile_app,ios,0.3001
CUST_001480,SK,1338,1253.35,33.87,18.4,mobile_app,android,0.1336
CUST_001481,ON,588,839.88,26.25,18.1,pos_terminal,android,0.1887
CUST_001482,NB,642,1034.15,47.01,19.1,mobile_app,android,0.4008
CUST_001483,ON,1130,3020.67,111.88,11.8,pos_terminal,android,0.2791
CUST_001484,ON,651,1928.33,66.49,14.8,mobile_app,android,0.227
CUST_001485,NS,1134,3087.15,257.26,9.3,web,ios,0.1024
CUST_001486,AB,345,4837.22,186.05,15.1,pos_terminal,ios,0.2944
CUST_001487,QC,678,1651.79,78.66,16.0,web,android,0.4086
CUST_001488,ON,1458,1863.14,169.38,17.1,mobile_app,desktop_browser,0.264
CUST_001489,ON,1410,1573.51,42.53,10.0,mobile_app,android,0.193
CUST_001490,BC,1294,1846.33,184.63,14.1,pos_terminal,desktop_browser,0.3067
CUST_001491,MB,387,604.35,17.78,13.1,phone,ios,0.1356
CUST_001492,AB,397,602.78,37.67,14.3,pos_terminal,android,0.1993
CUST_001493,NB,1369,3706.92,148.28,15.3,web,ios,0.3574
CUST_001494,ON,421,1675.09,83.75,16.6,mobile_app,desktop_browser,0.1073
CUST_001495,ON,330,3289.31,106.11,10.7,mobile_app,desktop_browser,0.2221
CUST_001496,NS,1186,104.2,6.51,11.9,pos_terminal,android,0.2928
CUST_001497,AB,963,950.24,79.19,13.7,mobile_app,ios,0.0465
CUST_001498,ON,43,4482.12,344.78,14.3,web,ios,0.2284
CUST_001499,MB,1027,405.14,25.32,13.7,atm,android,0.2184
CUST_001500,QC,457,1458.35,47.04,19.8,web,ios,0.197
CUST_001501,ON,1323,403.28,12.6,16.2,pos_terminal,desktop_browser,0.2365
CUST_001502,ON,586,1748.79,67.26,13.0,web,android,0.1948
CUST_001503,QC,1053,3027.26,126.14,17.0,pos_terminal,desktop_browser,0.3053
CUST_001504,SK,488,1820.61,62.78,13.5,pos_terminal,android,0.1725
CUST_001505,QC,499,1365.17,105.01,12.4,pos_terminal,ios,0.1146
CUST_001506,QC,663,427.07,25.12,15.2,mobile_app,desktop_browser,0.3319
CUST_001507,QC,728,390.64,12.6,18.6,mobile_app,android,0.1313
CUST_001508,BC,1405,1182.78,40.79,16.2,web,ios,0.1699
CUST_001509,ON,1112,796.61,41.93,13.8,web,unknown,0.1316
CUST_001510,QC,1186,1648.99,78.52,16.3,web,ios,0.109
CUST_001511,AB,1355,2240.73,65.9,17.5,pos_terminal,ios,0.143
CUST_001512,BC,1338,997.45,55.41,18.2,web,ios,0.111
CUST_001513,BC,821,896.31,47.17,11.9,atm,android,0.1076
CUST_001514,PE,163,533.3,14.03,11.8,mobile_app,desktop_browser,0.0549
CUST_001515,ON,443,837.58,21.48,17.1,mobile_app,desktop_browser,0.1458
CUST_001516,QC,440,972.67,38.91,11.1,mobile_app,ios,0.259
CUST_001517,QC,394,3104.88,182.64,15.5,web,android,0.3831
CUST_001518,ON,130,1106.58,92.21,14.1,web,ios,0.0434
CUST_001519,ON,820,1142.22,39.39,14.5,mobile_app,ios,0.3173
CUST_001520,AB,619,866.71,57.78,10.7,mobile_app,desktop_browser,0.3489
CUST_001521,BC,194,1146.15,29.39,11.2,pos_terminal,desktop_browser,0.1008
CUST_001522,MB,572,525.07,15.0,18.5,web,ios,0.2118
CUST_001523,ON,223,3272.79,136.37,14.9,web,android,0.2372
CUST_001524,AB,655,761.05,38.05,9.9,mobile_app,ios,0.2014
CUST_001525,ON,532,1026.99,30.21,19.8,web,android,0.4453
CUST_001526,QC,1121,2111.37,162.41,16.4,mobile_app,desktop_browser,0.1596
CUST_001527,AB,1361,881.44,73.45,5.8,mobile_app,ios,0.4756
CUST_001528,ON,617,700.02,21.21,10.1,mobile_app,android,0.0219
CUST_001529,BC,1199,2197.96,81.41,9.4,mobile_app,android,0.1425
CUST_001530,ON,327,4145.86,112.05,12.5,mobile_app,desktop_browser,0.2989
CUST_001531,AB,345,1262.08,114.73,15.5,web,android,0.2905
CUST_001532,MB,37,540.81,49.16,14.9,atm,android,0.0194
CUST_001533,ON,649,3118.7,94.51,11.3,pos_terminal,ios,0.1885
CUST_001534,BC,841,2165.26,120.29,19.0,web,android,0.0633
CUST_001535,ON,386,244.07,16.27,6.8,pos_terminal,android,0.0437
CUST_001536,QC,1310,427.79,11.56,15.9,mobile_app,desktop_browser,0.0363
CUST_001537,ON,789,542.07,16.94,12.8,web,ios,0.1765
CUST_001538,MB,1439,2030.86,88.3,11.6,pos_terminal,android,0.166
CUST_001539,BC,1243,2004.69,58.96,16.2,mobile_app,android,0.1586
CUST_001540,AB,189,163.69,4.31,16.1,atm,ios,0.1587
CUST_001541,QC,945,783.06,39.15,14.3,pos_terminal,android,0.1484
CUST_001542,QC,1135,175.99,7.04,6.4,pos_terminal,android,0.1085
CUST_001543,NS,103,3213.98,189.06,12.9,mobile_app,unknown,0.4217
CUST_001544,NL,780,556.71,18.56,18.4,mobile_app,desktop_browser,0.2845
CUST_001545,QC,747,1067.56,35.59,13.7,mobile_app,android,0.1815
CUST_001546,ON,1318,779.13,25.13,8.5,mobile_app,ios,0.1559
CUST_001547,QC,855,1206.96,34.48,14.3,mobile_app,android,0.1518
CUST_001548,NS,658,365.68,12.61,16.3,pos_terminal,android,0.1398
CUST_001549,ON,871,2758.76,114.95,13.1,pos_terminal,unknown,0.1803
CUST_001550,BC,822,3397.85,117.17,18.0,pos_terminal,unknown,0.1063
CUST_001551,AB,823,567.97,37.86,14.5,mobile_app,ios,0.1174
CUST_001552,ON,1320,533.11,17.77,7.5,mobile_app,android,0.1721
CUST_001553,QC,1269,1325.79,53.03,12.7,atm,desktop_browser,0.1732
CUST_001554,QC,941,1104.45,92.04,19.3,mobile_app,ios,0.1645
CUST_001555,QC,290,2172.65,98.76,12.0,pos_terminal,ios,0.0763
CUST_001556,BC,1150,802.58,38.22,14.0,web,android,0.187
CUST_001557,AB,643,551.39,17.79,18.3,phone,ios,0.2129
CUST_001558,QC,1147,106.76,5.08,9.7,web,ios,0.5458
CUST_001559,BC,1191,981.29,89.21,10.8,pos_terminal,ios,0.0174
CUST_001560,ON,1464,533.16,33.32,17.9,mobile_app,android,0.1164
CUST_001561,NB,1043,1079.89,63.52,16.6,phone,android,0.251
CUST_001562,QC,316,841.95,38.27,14.1,atm,ios,0.2855
CUST_001563,ON,527,1068.59,48.57,15.7,web,unknown,0.2096
CUST_001564,ON,523,499.45,13.14,11.0,mobile_app,android,0.23
CUST_001565,NS,1188,852.16,44.85,14.7,mobile_app,ios,0.2967
CUST_001566,ON,225,1005.23,34.66,17.7,pos_terminal,desktop_browser,0.1437
CUST_001567,QC,121,468.36,12.33,13.4,web,ios,0.2112
CUST_001568,QC,723,284.31,7.68,10.8,web,desktop_browser,0.2914
CUST_001569,PE,777,511.72,24.37,16.8,atm,ios,0.2959
CUST_001570,QC,297,2053.59,73.34,16.6,web,desktop_browser,0.2564
CUST_001571,AB,1344,758.36,19.96,13.2,mobile_app,android,0.0905
CUST_001572,AB,1047,5642.23,217.01,15.1,pos_terminal,android,0.1362
CUST_001573,ON,1267,825.83,63.53,15.2,mobile_app,ios,0.2627
CUST_001574,NS,735,1569.73,68.25,10.7,web,ios,0.0574
CUST_001575,BC,1486,1906.35,86.65,9.5,pos_terminal,desktop_browser,0.3229
CUST_001576,SK,659,2186.04,78.07,12.0,phone,ios,0.4154
CUST_001577,BC,86,987.77,39.51,16.4,pos_terminal,android,0.1585
CUST_001578,QC,1422,194.64,5.9,12.7,pos_terminal,unknown,0.0599
CUST_001579,ON,759,1594.09,54.97,14.5,mobile_app,desktop_browser,0.2584
CUST_001580,ON,502,741.03,52.93,11.1,mobile_app,ios,0.4186
CUST_001581,QC,924,1065.89,62.7,16.7,mobile_app,android,0.073
CUST_001582,AB,1388,1228.27,33.2,9.7,mobile_app,android,0.2575
CUST_001583,ON,149,2610.49,84.21,18.5,web,desktop_browser,0.1727
CUST_001584,SK,1233,286.35,9.54,13.5,mobile_app,ios,0.2633
CUST_001585,QC,518,2108.62,63.9,11.8,mobile_app,ios,0.2541
CUST_001586,QC,272,1772.96,50.66,12.5,pos_terminal,android,0.1653
CUST_001587,BC,1291,2172.96,155.21,14.7,web,android,0.1312
CUST_001588,ON,242,3919.74,156.79,19.2,atm,ios,0.4278
CUST_001589,BC,1017,526.32,16.98,13.5,mobile_app,ios,0.1407
CUST_001590,BC,64,943.73,29.49,15.4,pos_terminal,android,0.1202
CUST_001591,ON,1416,1764.47,117.63,12.2,atm,ios,0.1187
CUST_001592,QC,1065,3450.9,202.99,15.3,web,android,0.0743
CUST_001593,QC,245,1789.93,57.74,13.1,phone,desktop_browser,0.0702
CUST_001594,BC,310,882.81,33.95,15.8,mobile_app,android,0.1177
CUST_001595,BC,1195,1439.18,41.12,19.4,web,android,0.1721
CUST_001596,BC,699,847.22,24.21,15.8,mobile_app,desktop_browser,0.1045
CUST_001597,MB,410,809.22,25.29,15.5,web,android,0.1766
CUST_001598,QC,1246,1650.99,66.04,17.7,atm,desktop_browser,0.1885
CUST_001599,NS,348,3426.95,131.81,9.7,mobile_app,android,0.0654
CUST_001600,QC,597,634.65,45.33,14.2,phone,unknown,0.3966
CUST_001601,AB,396,980.92,25.81,14.4,atm,desktop_browser,0.0615
CUST_001602,MB,752,1130.94,43.5,11.4,atm,android,0.1364
CUST_001603,BC,1283,817.31,48.08,15.7,web,ios,0.3247
CUST_001604,QC,357,3047.26,253.94,14.4,atm,desktop_browser,0.0082
CUST_001605,ON,714,1983.43,152.57,14.0,pos_terminal,ios,0.2508
CUST_001606,BC,850,2167.88,67.75,11.1,pos_terminal,ios,0.0928
CUST_001607,NB,126,2662.64,115.77,14.3,phone,ios,0.0914
CUST_001608,QC,1069,659.1,17.81,13.3,mobile_app,desktop_browser,0.2382
CUST_001609,ON,962,665.57,18.49,12.0,pos_terminal,ios,0.1549
CUST_001610,ON,136,5402.98,245.59,20.1,mobile_app,android,0.0797
CUST_001611,QC,357,1345.15,49.82,17.2,mobile_app,android,0.2316
CUST_001612,QC,618,685.04,18.51,11.6,pos_terminal,desktop_browser,0.1372
CUST_001613,ON,90,393.67,12.3,10.7,mobile_app,ios,0.4499
CUST_001614,ON,233,2729.87,88.06,11.6,mobile_app,ios,0.3643
CUST_001615,QC,1213,5444.48,201.65,13.8,mobile_app,android,0.2245
CUST_001616,ON,275,1333.0,45.97,13.1,mobile_app,android,0.112
CUST_001617,QC,1119,546.96,18.86,12.8,web,ios,0.1619
CUST_001618,QC,1477,1236.45,41.21,12.9,pos_terminal,ios,0.0796
CUST_001619,BC,999,657.09,21.2,7.6,pos_terminal,android,0.3917
CUST_001620,NS,1017,950.17,36.54,11.8,pos_terminal,ios,0.1885
CUST_001621,ON,826,1625.31,116.09,11.5,mobile_app,android,0.0946
CUST_001622,BC,1198,634.45,30.21,18.9,phone,desktop_browser,0.1722
CUST_001623,BC,294,187.42,5.68,12.4,atm,desktop_browser,0.2729
CUST_001624,ON,825,847.58,38.53,19.8,web,ios,0.1734
CUST_001625,ON,1276,874.94,39.77,14.9,pos_terminal,android,0.11
CUST_001626,ON,676,1240.07,51.67,14.4,mobile_app,unknown,0.2965
CUST_001627,ON,1107,665.83,30.26,14.0,phone,ios,0.03
CUST_001628,QC,773,526.02,18.14,16.0,web,unknown,0.3138
CUST_001629,ON,1339,318.76,24.52,18.6,mobile_app,ios,0.1112
CUST_001630,BC,1338,3659.69,174.27,12.5,mobile_app,android,0.0682
CUST_001631,ON,344,1559.36,51.98,18.0,pos_terminal,ios,0.0451
CUST_001632,ON,1322,1757.41,54.92,10.0,mobile_app,android,0.1625
CUST_001633,QC,999,1232.27,72.49,12.8,atm,ios,0.1339
CUST_001634,QC,797,622.62,34.59,12.7,web,android,0.1545
CUST_001635,PE,392,3178.85,113.53,19.7,pos_terminal,desktop_browser,0.1193
CUST_001636,NL,610,570.34,30.02,12.0,mobile_app,ios,0.2811
CUST_001637,AB,1358,4345.44,167.13,10.2,web,ios,0.552
CUST_001638,ON,997,3475.74,112.12,11.5,mobile_app,ios,0.253
CUST_001639,BC,830,939.55,49.45,14.9,pos_terminal,ios,0.2458
CUST_001640,ON,472,405.96,16.24,14.1,pos_terminal,desktop_browser,0.1518
CUST_001641,QC,627,793.25,52.88,19.9,mobile_app,desktop_browser,0.1291
CUST_001642,QC,1001,4277.56,129.62,16.5,web,ios,0.0935
CUST_001643,ON,72,1965.56,122.85,17.7,mobile_app,ios,0.087
CUST_001644,ON,559,452.99,25.17,13.6,pos_terminal,ios,0.2016
CUST_001645,ON,386,2824.84,112.99,16.4,mobile_app,ios,0.2086
CUST_001646,QC,395,522.78,16.34,10.3,mobile_app,android,0.1252
CUST_001647,QC,338,325.47,8.35,19.0,mobile_app,desktop_browser,0.025
CUST_001648,QC,544,163.2,7.77,6.1,pos_terminal,ios,0.1089
CUST_001649,QC,1162,243.93,8.71,12.1,pos_terminal,android,0.1097
CUST_001650,ON,602,3360.73,258.52,12.0,mobile_app,desktop_browser,0.1168
CUST_001651,QC,1313,890.99,31.82,10.2,web,unknown,0.5007
CUST_001652,ON,163,2780.32,106.94,13.6,pos_terminal,android,0.1929
CUST_001653,ON,1244,1382.18,49.36,14.5,mobile_app,desktop_browser,0.0738
CUST_001654,ON,827,2057.75,58.79,11.5,pos_terminal,ios,0.0665
CUST_001655,ON,984,3085.53,88.16,13.5,phone,unknown,0.1483
CUST_001656,QC,132,838.5,49.32,18.7,web,desktop_browser,0.148
CUST_001657,ON,1499,518.53,19.94,20.3,phone,ios,0.2856
CUST_001658,MB,534,1215.14,32.84,14.7,mobile_app,ios,0.2883
CUST_001659,AB,323,611.76,25.49,12.8,pos_terminal,ios,0.1581
CUST_001660,AB,346,443.93,14.32,11.3,mobile_app,android,0.1577
CUST_001661,BC,885,263.31,11.97,16.0,atm,ios,0.1248
CUST_001662,QC,1181,973.05,27.03,10.9,mobile_app,ios,0.3113
CUST_001663,ON,790,1042.34,38.61,11.4,mobile_app,ios,0.4015
CUST_001664,QC,260,1357.43,104.42,13.3,mobile_app,ios,0.2096
CUST_001665,ON,920,939.48,72.27,16.9,mobile_app,desktop_browser,0.0015
CUST_001666,BC,174,191.26,7.36,12.0,mobile_app,android,0.0603
CUST_001667,ON,981,763.52,38.18,12.1,mobile_app,ios,0.2802
CUST_001668,QC,957,2236.73,117.72,17.5,mobile_app,unknown,0.2004
CUST_001669,ON,629,601.72,46.29,15.8,mobile_app,android,0.0722
CUST_001670,QC,1069,543.28,49.39,12.5,pos_terminal,ios,0.2666
CUST_001671,NS,1235,663.57,47.4,15.6,mobile_app,ios,0.4524
CUST_001672,ON,1497,2824.88,235.41,18.1,web,ios,0.2806
CUST_001673,ON,71,3060.33,235.41,13.3,web,android,0.2888
CUST_001674,ON,677,519.71,32.48,14.5,mobile_app,desktop_browser,0.3379
CUST_001675,AB,1120,3529.44,130.72,15.6,web,desktop_browser,0.4149
CUST_001676,QC,800,1640.03,56.55,14.8,mobile_app,android,0.138
CUST_001677,NB,607,1786.81,55.84,18.9,mobile_app,desktop_browser,0.0564
CUST_001678,QC,88,780.69,32.53,17.6,pos_terminal,desktop_browser,0.0981
CUST_001679,QC,1312,937.14,93.71,16.2,mobile_app,android,0.1169
CUST_001680,AB,441,5792.11,156.54,14.0,mobile_app,ios,0.2009
CUST_001681,SK,332,551.21,22.97,13.9,pos_terminal,android,0.1927
CUST_001682,ON,960,2510.76,228.25,7.6,atm,ios,0.106
CUST_001683,NL,802,3481.54,151.37,17.9,mobile_app,android,0.0422
CUST_001684,QC,865,1101.85,36.73,13.0,atm,android,0.1938
CUST_001685,NS,922,599.44,59.94,18.0,pos_terminal,unknown,0.3017
CUST_001686,NL,623,542.43,13.91,16.8,mobile_app,android,0.0685
CUST_001687,ON,1037,1359.01,45.3,11.9,phone,android,0.0323
CUST_001688,QC,88,2525.87,70.16,17.5,atm,ios,0.3752
CUST_001689,MB,1155,1295.1,34.08,16.0,pos_terminal,desktop_browser,0.1615
CUST_001690,BC,621,2606.86,108.62,18.8,pos_terminal,android,0.1422
CUST_001691,PE,833,337.5,21.09,12.8,pos_terminal,android,0.1398
CUST_001692,ON,499,1097.65,33.26,19.1,pos_terminal,desktop_browser,0.2574
CUST_001693,ON,903,835.64,36.33,10.8,pos_terminal,desktop_browser,0.2642
CUST_001694,AB,1155,325.68,14.8,16.0,atm,android,0.1589
CUST_001695,QC,635,3784.52,151.38,16.3,web,android,0.1201
CUST_001696,AB,755,1395.35,77.52,11.9,mobile_app,ios,0.1646
CUST_001697,ON,883,1862.49,116.41,16.9,mobile_app,android,0.1974
CUST_001698,SK,113,1609.8,146.35,13.2,pos_terminal,desktop_browser,0.0536
CUST_001699,QC,924,1120.91,50.95,15.0,phone,ios,0.4093
CUST_001700,BC,291,2186.12,91.09,12.8,pos_terminal,unknown,0.1613
CUST_001701,AB,56,2005.1,133.67,17.9,mobile_app,ios,0.1263
CUST_001702,ON,1185,2440.46,71.78,12.8,web,android,0.3023
CUST_001703,MB,900,1945.95,52.59,8.3,mobile_app,desktop_browser,0.2356
CUST_001704,QC,617,1225.74,51.07,15.2,mobile_app,android,0.0916
CUST_001705,ON,1470,2355.72,107.08,13.5,mobile_app,android,0.1974
CUST_001706,SK,227,709.62,21.5,9.8,web,ios,0.022
CUST_001707,QC,699,2229.01,76.86,12.0,pos_terminal,unknown,0.1351
CUST_001708,PE,702,1031.79,103.18,11.5,mobile_app,android,0.465
CUST_001709,NB,792,742.65,32.29,13.9,pos_terminal,android,0.1676
CUST_001710,ON,932,1532.19,46.43,10.9,web,ios,0.2052
CUST_001711,ON,827,182.67,10.15,14.8,web,desktop_browser,0.3256
CUST_001712,NS,1467,467.12,38.93,17.4,web,ios,0.3159
CUST_001713,ON,921,627.42,16.51,17.6,atm,desktop_browser,0.1449
CUST_001714,NS,1272,834.26,46.35,10.9,mobile_app,desktop_browser,0.2533
CUST_001715,ON,786,523.34,24.92,10.2,pos_terminal,android,0.1206
CUST_001716,ON,335,2282.58,108.69,14.3,atm,desktop_browser,0.1759
CUST_001717,BC,223,1609.41,69.97,16.0,web,ios,0.2834
CUST_001718,ON,703,305.34,11.74,14.2,web,ios,0.2684
CUST_001719,AB,505,188.04,9.4,14.0,atm,ios,0.2637
CUST_001720,ON,1222,1079.65,56.82,7.1,mobile_app,android,0.0305
CUST_001721,AB,1177,3608.89,103.11,12.1,mobile_app,ios,0.0532
CUST_001722,AB,163,995.9,49.79,7.3,web,ios,0.1762
CUST_001723,QC,69,999.86,27.02,14.3,pos_terminal,android,0.1321
CUST_001724,ON,348,832.48,23.79,17.6,mobile_app,ios,0.0369
CUST_001725,ON,1250,791.45,65.95,13.1,web,ios,0.1862
CUST_001726,QC,443,291.27,8.32,10.4,mobile_app,android,0.3056
CUST_001727,QC,1031,400.91,17.43,18.0,web,ios,0.3269
CUST_001728,BC,268,1958.79,63.19,14.9,mobile_app,android,0.1754
CUST_001729,MB,559,3441.92,118.69,14.8,mobile_app,android,0.3973
CUST_001730,ON,624,1213.69,101.14,16.3,phone,ios,0.0324
CUST_001731,BC,673,1014.6,26.7,14.1,atm,android,0.1243
CUST_001732,ON,653,562.84,16.08,13.0,mobile_app,desktop_browser,0.4274
CUST_001733,BC,591,1535.76,153.58,14.0,pos_terminal,ios,0.097
CUST_001734,BC,75,1026.89,68.46,19.4,mobile_app,android,0.3372
CUST_001735,ON,1163,867.77,48.21,8.0,mobile_app,android,0.1048
CUST_001736,ON,728,1080.6,45.02,15.1,mobile_app,android,0.153
CUST_001737,ON,198,971.34,26.25,16.4,web,desktop_browser,0.3367
CUST_001738,SK,836,4123.31,274.89,15.4,web,android,0.0539
CUST_001739,AB,1077,607.94,27.63,11.6,web,android,0.154
CUST_001740,AB,1466,5212.11,325.76,13.5,pos_terminal,android,0.2356
CUST_001741,BC,803,3344.17,98.36,9.1,mobile_app,ios,0.2407
CUST_001742,NS,593,4467.72,144.12,12.1,pos_terminal,ios,0.25
CUST_001743,NS,1434,176.74,10.4,10.7,mobile_app,unknown,0.138
CUST_001744,AB,43,406.53,15.06,16.6,mobile_app,android,0.0113
CUST_001745,BC,819,1457.21,104.09,17.5,mobile_app,android,0.1284
CUST_001746,MB,512,5173.38,139.82,12.9,mobile_app,unknown,0.1527
CUST_001747,BC,717,591.34,32.85,15.6,web,android,0.0598
CUST_001748,QC,101,174.24,10.25,19.4,atm,android,0.1733
CUST_001749,BC,1419,1195.22,35.15,12.2,mobile_app,ios,0.1931
CUST_001750,ON,925,503.12,15.72,10.0,web,ios,0.1919
CUST_001751,QC,716,770.02,22.0,15.8,atm,android,0.6007
CUST_001752,MB,465,1330.58,53.22,10.0,web,desktop_browser,0.1594
CUST_001753,AB,1472,3215.51,229.68,16.2,mobile_app,ios,0.1911
CUST_001754,AB,531,219.2,12.18,16.3,mobile_app,unknown,0.2326
CUST_001755,ON,911,583.96,18.84,15.1,pos_terminal,android,0.2649
CUST_001756,NS,635,426.82,14.23,16.6,pos_terminal,desktop_browser,0.3572
CUST_001757,MB,292,1132.16,31.45,10.3,phone,android,0.215
CUST_001758,AB,696,356.58,11.14,12.2,mobile_app,desktop_browser,0.1971
CUST_001759,AB,670,1992.25,73.79,16.7,pos_terminal,android,0.1182
CUST_001760,ON,449,607.3,55.21,12.4,web,ios,0.0846
CUST_001761,ON,860,2698.75,122.67,14.7,pos_terminal,ios,0.2513
CUST_001762,ON,350,901.88,29.09,15.7,mobile_app,ios,0.2114
CUST_001763,ON,1464,1414.49,117.87,15.2,mobile_app,ios,0.1403
CUST_001764,AB,630,792.75,79.28,12.8,pos_terminal,ios,0.2369
CUST_001765,ON,547,575.54,21.32,16.4,pos_terminal,desktop_browser,0.0904
CUST_001766,ON,1418,3283.84,113.24,6.8,web,android,0.252
CUST_001767,BC,552,1550.66,46.99,14.9,web,ios,0.234
CUST_001768,QC,969,537.02,38.36,16.8,mobile_app,desktop_browser,0.3009
CUST_001769,BC,646,995.07,28.43,11.4,pos_terminal,ios,0.2904
CUST_001770,BC,1016,3668.86,131.03,15.3,atm,desktop_browser,0.1794
CUST_001771,QC,1364,576.49,26.2,15.8,web,android,0.0655
CUST_001772,MB,1116,793.6,24.05,11.5,pos_terminal,unknown,0.0427
CUST_001773,BC,1021,2847.18,101.69,10.4,mobile_app,ios,0.1556
CUST_001774,QC,927,600.54,21.45,18.4,mobile_app,android,0.1048
CUST_001775,ON,335,1109.94,46.25,11.2,mobile_app,desktop_browser,0.4263
CUST_001776,NB,742,1992.92,166.08,14.9,pos_terminal,ios,0.1257
CUST_001777,AB,429,977.89,57.52,15.2,mobile_app,android,0.2531
CUST_001778,ON,1368,668.75,30.4,12.0,web,unknown,0.0817
CUST_001779,NS,839,2405.99,114.57,8.0,mobile_app,android,0.215
CUST_001780,AB,823,1763.32,60.8,17.7,pos_terminal,desktop_browser,0.1531
CUST_001781,NB,245,634.38,16.27,12.9,mobile_app,android,0.1473
CUST_001782,AB,504,2734.29,113.93,7.8,atm,unknown,0.1149
CUST_001783,NL,1042,1138.57,87.58,16.7,web,desktop_browser,0.2657
CUST_001784,ON,1418,830.67,29.67,13.2,mobile_app,ios,0.0441
CUST_001785,MB,261,356.28,18.75,15.9,mobile_app,android,0.478
CUST_001786,QC,308,344.62,18.14,13.5,web,unknown,0.2323
CUST_001787,BC,1183,1320.71,52.83,13.5,web,desktop_browser,0.3265
CUST_001788,ON,430,1346.67,96.19,13.2,web,ios,0.3339
CUST_001789,AB,928,6823.77,324.94,20.5,web,android,0.2555
CUST_001790,QC,391,885.53,31.63,12.3,mobile_app,desktop_browser,0.3855
CUST_001791,QC,900,1428.24,95.22,16.9,web,ios,0.2337
CUST_001792,ON,176,2384.22,61.13,12.5,pos_terminal,desktop_browser,0.2451
CUST_001793,ON,1149,1677.09,152.46,11.0,mobile_app,android,0.1299
CUST_001794,BC,720,1476.68,105.48,17.0,mobile_app,android,0.1788
CUST_001795,BC,720,1312.88,57.08,16.9,mobile_app,android,0.1579
CUST_001796,QC,498,516.63,18.45,11.3,mobile_app,ios,0.1693
CUST_001797,QC,689,731.35,24.38,9.3,pos_terminal,android,0.1245
CUST_001798,AB,477,2762.51,138.13,14.4,phone,desktop_browser,0.165
CUST_001799,ON,175,2126.08,73.31,13.7,mobile_app,desktop_browser,0.2035
CUST_001800,MB,599,1112.41,28.52,21.4,mobile_app,ios,0.2507
CUST_001801,BC,1354,1819.75,165.43,10.5,mobile_app,ios,0.0924
CUST_001802,BC,719,1571.9,49.12,11.9,mobile_app,desktop_browser,0.0296
CUST_001803,BC,102,1895.89,99.78,14.5,pos_terminal,android,0.1159
CUST_001804,QC,291,981.88,81.82,14.0,mobile_app,ios,0.2341
CUST_001805,NS,191,1054.0,70.27,11.8,mobile_app,ios,0.3201
CUST_001806,ON,933,3973.12,305.62,15.6,mobile_app,desktop_browser,0.3222
CUST_001807,ON,778,661.9,22.82,15.8,mobile_app,android,0.4465
CUST_001808,ON,331,2845.4,167.38,12.3,web,android,0.0203
CUST_001809,AB,278,3714.11,371.41,11.5,web,ios,0.0108
CUST_001810,ON,577,7464.88,439.11,16.8,mobile_app,ios,0.0599
CUST_001811,MB,299,957.69,31.92,14.4,pos_terminal,ios,0.0468
CUST_001812,ON,1203,2174.43,62.13,10.6,mobile_app,ios,0.155
CUST_001813,ON,180,3086.34,162.44,12.0,atm,android,0.4053
CUST_001814,AB,533,396.53,18.88,14.7,pos_terminal,unknown,0.2051
CUST_001815,ON,436,840.45,44.23,13.4,mobile_app,ios,0.0738
CUST_001816,BC,1168,4037.44,367.04,15.5,mobile_app,desktop_browser,0.0744
CUST_001817,BC,65,1705.83,51.69,14.2,mobile_app,android,0.3124
CUST_001818,QC,1435,367.54,36.75,20.5,web,ios,0.1045
CUST_001819,BC,1150,839.61,41.98,16.8,mobile_app,android,0.3613
CUST_001820,QC,85,3349.11,145.61,11.0,web,android,0.2038
CUST_001821,AB,352,356.22,35.62,14.4,atm,android,0.1184
CUST_001822,ON,38,5704.42,259.29,15.3,web,desktop_browser,0.0722
CUST_001823,QC,399,834.14,52.13,15.8,mobile_app,ios,0.0926
CUST_001824,QC,1015,1091.47,33.07,15.2,mobile_app,android,0.0712
CUST_001825,AB,848,885.74,63.27,15.7,mobile_app,ios,0.1607
